Aasta,Kvartal,Maakond,Hoone_liik,Korteriomanditeginute_Arv,Keskmine_m2,Kokku_tehinguhind,Minimaalne_tehingusumma,Maksimaalne_tehingsumma,Minimaalne_pinnaühikuhind,Maksimaalne_pinnaühikuhind,Mediaan_pinnaühikuhind,Keskmine_pinnaühikuhind,Standardhälve_pinnaühikuhind,quarter,avg_salary,housing_index,THI
2024,III,Lääne maakond,koretr_70_249.99,8.0,,,,,,,,,,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Lääne maakond,Elamu,17.0,114.9,,,,317.7,,,,861.53,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Lääne maakond,Suvila,7.0,58.1,,,,714.29,,894.63,,,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Lääne-Viru maakond,koretr_10_29.99,12.0,25.4,189500.0,2900.0,44000.0,111.54,1629.63,381.82,648.61,549.78,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Lääne-Viru maakond,koretr_30_40.99,49.0,36.7,948632.0,300.0,77000.0,7.87,2347.56,345.77,533.18,490.1,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Lääne-Viru maakond,koretr_41_54.99,81.0,46.8,2485280.0,300.0,145000.0,5.86,2859.96,427.35,658.31,667.69,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Lääne-Viru maakond,koretr_55_69.99,42.0,63.7,2085758.0,6000.0,155000.0,88.76,2435.06,626.43,782.69,565.94,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Lääne-Viru maakond,koretr_70_249.99,24.0,79.9,999867.0,2800.0,157000.0,39.83,1889.29,495.18,521.51,474.34,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Lääne-Viru maakond,Elamu,66.0,122.9,,,,24.72,,570.03,648.01,500.84,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Lääne-Viru maakond,Suvila,12.0,36.8,,,,76.1,,761.39,719.05,560.37,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Põlva maakond,koretr_10_29.99,3.0,,,,,,,,,,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Põlva maakond,koretr_30_40.99,9.0,,,,,,,,,,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Põlva maakond,koretr_41_54.99,12.0,47.3,299600.0,3000.0,50500.0,69.44,1062.91,429.57,522.59,376.93,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Põlva maakond,koretr_55_69.99,14.0,61.6,440000.0,500.0,55000.0,7.45,933.57,594.27,510.64,293.85,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Põlva maakond,koretr_70_249.99,10.0,78.8,418800.0,6500.0,137000.0,78.41,1664.64,354.44,525.56,483.84,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Põlva maakond,Elamu,24.0,113.4,,390.0,,14.44,,459.04,465.03,350.58,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Pärnu maakond,koretr_10_29.99,30.0,24.5,1143359.0,4500.0,74000.0,171.76,3063.06,1643.56,1559.52,795.23,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Pärnu maakond,koretr_30_40.99,60.0,34.9,2952036.0,400.0,177318.0,12.74,5008.98,1425.37,1398.29,909.3,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Pärnu maakond,koretr_41_54.99,95.0,48.3,7025222.0,400.0,220500.0,7.45,4070.98,1611.48,1521.28,912.37,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Pärnu maakond,koretr_55_69.99,77.0,62.9,8055102.0,1500.0,297000.0,22.26,5322.58,1648.51,1676.9,996.88,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Pärnu maakond,koretr_70_249.99,37.0,90.5,5343289.0,1500.0,486000.0,19.26,5212.55,1326.37,1568.39,1292.58,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Pärnu maakond,Elamu,79.0,149.7,,,,13.95,,977.89,,835.69,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Pärnu maakond,Suvila,5.0,47.3,,,,329.49,,,860.83,326.12,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Rapla maakond,koretr_10_29.99,8.0,24.0,82900.0,2400.0,35000.0,83.62,1301.12,176.49,406.34,484.51,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Rapla maakond,koretr_30_40.99,11.0,36.3,291900.0,1000.0,45000.0,25.32,1147.96,909.09,742.0,430.33,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Rapla maakond,koretr_41_54.99,33.0,48.0,1707200.0,2000.0,148900.0,39.68,2754.24,1127.05,1073.09,651.43,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Rapla maakond,koretr_55_69.99,17.0,62.6,1082900.0,7000.0,90000.0,107.69,1465.8,1181.1,1029.77,381.19,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Rapla maakond,koretr_70_249.99,8.0,81.6,443500.0,9000.0,155000.0,103.57,1666.67,643.04,670.05,515.73,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Rapla maakond,Elamu,26.0,160.0,,,,45.63,,801.42,,877.08,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Rapla maakond,Suvila,10.0,63.7,,,,568.18,,,,882.72,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Saare maakond,koretr_10_29.99,3.0,,,,,,,,,,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Saare maakond,koretr_30_40.99,7.0,,,,,,,,,,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Saare maakond,koretr_41_54.99,22.0,48.8,1201400.0,3000.0,145900.0,59.06,2800.38,1190.02,1095.93,736.83,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Saare maakond,koretr_55_69.99,8.0,62.6,809300.0,52000.0,159000.0,771.51,2628.1,1536.68,1637.68,616.82,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Saare maakond,koretr_70_249.99,10.0,92.1,1121900.0,43000.0,285900.0,570.29,3114.38,1019.52,1218.63,693.32,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Saare maakond,Elamu,22.0,119.4,,,,200.0,,866.08,897.96,482.86,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Saare maakond,Muu,1.0,,,,,,,,,,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Saare maakond,Suvila,1.0,,,,,,,,,,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Tartu maakond,koretr_10_29.99,81.0,24.1,5272898.0,15000.0,125000.0,513.7,6069.18,2574.63,2733.89,894.84,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Tartu maakond,koretr_30_40.99,128.0,36.0,11461015.0,300.0,185000.0,8.29,5308.97,2472.78,2476.37,1081.36,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Tartu maakond,koretr_41_54.99,205.0,47.7,22229501.0,2000.0,289000.0,39.84,5814.89,2138.83,2263.26,960.98,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Tartu maakond,koretr_55_69.99,158.0,62.1,21409792.0,31000.0,325000.0,542.91,4758.42,2083.73,2186.81,751.8,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Tartu maakond,koretr_70_249.99,183.0,89.3,38194045.0,2000.0,430000.0,27.29,3955.8,2355.46,2349.63,705.02,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Tartu maakond,Elamu,109.0,167.2,,,,29.07,,,,686.42,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Tartu maakond,Suvila,20.0,86.1,,,,173.76,,857.41,,940.34,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Valga maakond,koretr_10_29.99,6.0,,,,,,,,,,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Valga maakond,koretr_30_40.99,31.0,37.1,574183.0,1000.0,76000.0,29.76,2146.89,366.75,503.08,537.02,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Valga maakond,koretr_41_54.99,24.0,46.4,416223.0,1000.0,40000.0,23.47,841.35,369.38,370.74,218.55,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Valga maakond,koretr_55_69.99,12.0,60.6,225999.0,7000.0,45000.0,122.59,692.31,243.27,307.23,169.56,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Valga maakond,koretr_70_249.99,3.0,,,,,,,,,,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Valga maakond,Elamu,21.0,105.2,,,,84.15,,331.49,,,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Valga maakond,Suvila,3.0,,,,,,,,,,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Viljandi maakond,koretr_10_29.99,11.0,19.9,160150.0,150.0,39000.0,5.14,1912.57,378.79,698.68,603.09,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Viljandi maakond,koretr_30_40.99,20.0,38.0,647750.0,2000.0,70000.0,51.55,1960.78,723.21,842.88,569.47,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Viljandi maakond,koretr_41_54.99,40.0,47.6,1519999.0,1000.0,119000.0,20.12,2328.77,789.35,803.85,631.44,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Viljandi maakond,koretr_55_69.99,23.0,62.5,1157700.0,3000.0,117000.0,52.72,2096.77,714.29,809.32,583.04,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Viljandi maakond,koretr_70_249.99,17.0,77.5,917800.0,5000.0,110000.0,65.62,1449.28,794.66,707.87,499.55,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Viljandi maakond,Elamu,58.0,149.4,,,,9.44,,379.28,545.33,545.35,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Viljandi maakond,Suvila,6.0,48.1,,,,236.22,,408.54,618.82,424.36,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Võru maakond,koretr_10_29.99,6.0,27.5,164600.0,16200.0,39900.0,552.9,1577.08,899.89,1010.63,379.43,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Võru maakond,koretr_30_40.99,16.0,36.2,433750.0,5000.0,49000.0,125.31,1452.15,719.17,763.57,389.86,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Võru maakond,koretr_41_54.99,40.0,46.7,907400.0,1500.0,70000.0,35.21,1338.43,380.62,480.66,382.71,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Võru maakond,koretr_55_69.99,26.0,61.6,947499.0,2500.0,82000.0,41.32,1346.47,583.57,592.39,406.05,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Võru maakond,koretr_70_249.99,9.0,76.7,594300.0,500.0,140000.0,6.83,1886.79,746.94,872.3,641.46,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Võru maakond,Elamu,22.0,133.1,,,,58.51,880.95,341.77,397.99,257.92,2024Q3,2020.6666666666667,330.25,302.0
2024,III,Võru maakond,Suvila,2.0,,,,,,,,,,2024Q3,2020.6666666666667,330.25,302.0
2024,IV,Harju maakond,koretr_10_29.99,211.0,22.7,13059199.0,2500.0,150000.0,92.25,6214.29,2752.61,2759.87,1076.53,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Harju maakond,koretr_30_40.99,528.0,35.6,52538677.0,3000.0,395000.0,77.12,10206.72,2630.91,2781.06,1132.87,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Harju maakond,koretr_41_54.99,963.0,47.4,125026633.0,9000.0,357700.0,195.23,7049.1,2555.81,2741.16,1075.57,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Harju maakond,koretr_55_69.99,697.0,62.9,118136917.0,14000.0,551000.0,251.35,9402.73,2528.36,2701.02,1062.83,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Harju maakond,koretr_70_249.99,755.0,95.7,235149026.0,10000.0,1262900.0,128.04,11586.24,3133.05,3299.05,1286.83,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Harju maakond,Elamu,244.0,187.3,,,,13.24,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Harju maakond,Muu,2.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Harju maakond,Suvila,76.0,63.5,,,,274.48,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Hiiu maakond,koretr_30_40.99,3.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Hiiu maakond,koretr_41_54.99,1.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Hiiu maakond,koretr_55_69.99,3.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Hiiu maakond,koretr_70_249.99,1.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Hiiu maakond,Elamu,1.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Ida-Viru maakond,koretr_10_29.99,68.0,26.6,596762.0,1.0,30000.0,0.04,1100.0,275.33,331.41,265.99,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Ida-Viru maakond,koretr_30_40.99,197.0,35.4,2075129.0,1.0,43000.0,0.03,1257.86,248.04,296.2,261.9,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Ida-Viru maakond,koretr_41_54.99,195.0,47.7,3310220.0,1.0,145000.0,0.02,3403.76,284.55,356.42,343.17,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Ida-Viru maakond,koretr_55_69.99,100.0,61.6,3166136.0,1.0,202000.0,0.02,3355.48,376.21,510.88,522.9,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Ida-Viru maakond,koretr_70_249.99,22.0,84.1,1062702.0,12.0,165000.0,0.16,1797.39,366.7,530.0,510.91,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Ida-Viru maakond,Elamu,36.0,125.0,,,,60.69,,435.56,497.41,396.58,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Ida-Viru maakond,Suvila,30.0,53.5,,,,16.89,,256.25,320.44,270.06,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Jõgeva maakond,koretr_10_29.99,3.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Jõgeva maakond,koretr_30_40.99,12.0,36.8,156000.0,1000.0,32000.0,25.45,917.72,330.47,357.31,302.7,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Jõgeva maakond,koretr_41_54.99,17.0,46.8,473300.0,2000.0,45000.0,41.24,911.06,614.04,603.06,253.23,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Jõgeva maakond,koretr_55_69.99,23.0,62.8,606940.0,1000.0,58000.0,16.1,913.39,373.51,422.55,260.01,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Jõgeva maakond,koretr_70_249.99,9.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Jõgeva maakond,Elamu,33.0,148.3,,,,30.93,,390.5,497.56,387.43,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Jõgeva maakond,Muu,1.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Järva maakond,koretr_10_29.99,10.0,26.3,97868.0,2000.0,34000.0,78.74,1164.38,167.7,356.15,397.53,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Järva maakond,koretr_30_40.99,30.0,36.6,633600.0,500.0,82900.0,12.25,2718.03,606.58,590.4,566.01,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Järva maakond,koretr_41_54.99,37.0,47.7,780775.0,500.0,59600.0,11.52,1206.48,298.72,441.61,362.74,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Järva maakond,koretr_55_69.99,21.0,63.3,509529.0,1000.0,65000.0,14.64,1128.47,340.74,389.35,307.43,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Järva maakond,koretr_70_249.99,15.0,77.4,520420.0,2500.0,87000.0,32.59,1135.77,429.84,446.15,354.27,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Järva maakond,Elamu,29.0,139.7,,,,75.76,,592.65,670.02,627.61,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Järva maakond,Muu,1.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Järva maakond,Suvila,4.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne maakond,koretr_10_29.99,4.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne maakond,koretr_30_40.99,12.0,37.0,736070.0,33900.0,129670.0,856.06,3747.69,1405.72,1671.69,784.88,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne maakond,koretr_41_54.99,29.0,46.3,1109850.0,230.0,175000.0,5.54,3923.77,591.72,819.44,892.0,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne maakond,koretr_55_69.99,17.0,61.7,1129480.0,11000.0,155000.0,165.66,2813.07,993.59,1106.74,812.35,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne maakond,koretr_70_249.99,10.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne maakond,Elamu,21.0,178.1,,,,175.9,,931.49,992.76,577.71,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne maakond,Suvila,10.0,53.1,,,,395.35,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne-Viru maakond,koretr_10_29.99,17.0,24.8,282601.0,1.0,55500.0,0.04,2147.0,595.24,729.16,647.6,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne-Viru maakond,koretr_30_40.99,50.0,36.3,1227582.0,500.0,81500.0,13.12,2425.6,527.23,690.47,579.83,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne-Viru maakond,koretr_41_54.99,82.0,47.4,2345936.0,250.0,182620.0,5.27,3375.6,393.89,588.77,568.38,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne-Viru maakond,koretr_55_69.99,39.0,62.2,1754739.0,1000.0,194076.0,16.31,3496.86,415.43,746.7,922.98,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne-Viru maakond,koretr_70_249.99,23.0,87.4,2082243.0,6000.0,300000.0,51.99,2846.09,811.19,1021.41,841.25,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne-Viru maakond,Elamu,49.0,138.5,,,,10.12,,478.52,689.15,576.33,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne-Viru maakond,Muu,1.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Lääne-Viru maakond,Suvila,7.0,73.8,,,,68.12,,657.64,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Põlva maakond,koretr_10_29.99,6.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Põlva maakond,koretr_30_40.99,13.0,37.3,211933.0,2400.0,38000.0,60.91,989.58,424.33,443.38,295.0,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Põlva maakond,koretr_41_54.99,17.0,48.4,528200.0,3000.0,57000.0,71.26,1228.45,618.56,641.56,311.56,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Põlva maakond,koretr_55_69.99,4.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Põlva maakond,koretr_70_249.99,12.0,87.6,603000.0,5000.0,140000.0,55.74,941.42,634.24,555.71,316.94,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Põlva maakond,Elamu,16.0,149.5,,,,47.71,,310.32,712.55,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Põlva maakond,Suvila,1.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Pärnu maakond,koretr_10_29.99,29.0,23.6,1033432.0,1000.0,77000.0,43.48,3928.57,1525.42,1510.93,941.57,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Pärnu maakond,koretr_30_40.99,37.0,36.9,2145800.0,3000.0,107000.0,74.81,2815.79,1645.41,1585.05,888.94,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Pärnu maakond,koretr_41_54.99,91.0,47.4,7161080.0,1000.0,195000.0,22.83,3823.53,1612.9,1637.84,912.22,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Pärnu maakond,koretr_55_69.99,75.0,62.6,6956985.0,1500.0,202000.0,24.79,3488.77,1632.3,1498.96,919.24,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Pärnu maakond,koretr_70_249.99,41.0,89.7,6318418.0,24000.0,500000.0,244.18,4549.59,1596.42,1729.82,929.51,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Pärnu maakond,Elamu,69.0,136.1,,,,209.21,,,,767.19,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Pärnu maakond,Suvila,8.0,35.2,,,,263.16,,908.16,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Rapla maakond,koretr_10_29.99,7.0,24.2,32250.0,3750.0,8500.0,131.12,284.28,168.92,193.35,56.46,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Rapla maakond,koretr_30_40.99,16.0,35.3,393063.0,500.0,59000.0,14.25,1514.75,515.63,690.87,610.78,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Rapla maakond,koretr_41_54.99,42.0,46.9,1332950.0,2000.0,89000.0,46.51,2036.61,568.89,670.74,456.04,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Rapla maakond,koretr_55_69.99,13.0,63.6,734904.0,2404.0,165000.0,36.42,2619.05,824.59,893.93,657.94,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Rapla maakond,koretr_70_249.99,11.0,85.8,917800.0,10000.0,363900.0,126.58,2307.55,935.33,851.76,614.62,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Rapla maakond,Elamu,23.0,164.6,,,,35.8,,636.54,822.54,659.66,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Rapla maakond,Suvila,12.0,66.5,,,,644.1,,999.42,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Saare maakond,koretr_10_29.99,4.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Saare maakond,koretr_30_40.99,6.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Saare maakond,koretr_41_54.99,15.0,46.7,1009181.0,29000.0,171295.0,672.85,3178.01,1104.97,1417.54,731.84,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Saare maakond,koretr_55_69.99,18.0,64.0,1617000.0,24300.0,185000.0,418.24,2931.85,1232.43,1402.97,710.95,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Saare maakond,koretr_70_249.99,14.0,91.2,1940437.0,4200.0,280000.0,45.21,3163.84,1204.31,1547.83,1090.96,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Saare maakond,Elamu,18.0,155.0,,,,120.11,,748.33,987.24,681.81,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Tartu maakond,koretr_10_29.99,58.0,23.8,3507338.0,1278.0,143000.0,62.96,5789.47,2435.32,2547.71,1238.81,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Tartu maakond,koretr_30_40.99,92.0,36.1,8878343.0,50.0,163500.0,1.39,4671.05,2598.96,2677.22,984.71,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Tartu maakond,koretr_41_54.99,198.0,47.0,21110197.0,100.0,263000.0,2.34,5502.09,2151.09,2265.78,957.51,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Tartu maakond,koretr_55_69.99,138.0,62.0,17843719.0,2000.0,253000.0,35.84,4315.42,1948.28,2088.56,871.78,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Tartu maakond,koretr_70_249.99,196.0,93.1,37849408.0,19500.0,477000.0,252.59,4478.87,2261.15,2091.12,805.7,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Tartu maakond,Elamu,79.0,155.1,,,,8.79,,,,819.11,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Tartu maakond,Suvila,9.0,117.9,,,,112.53,,746.89,983.7,871.56,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Valga maakond,koretr_10_29.99,6.0,26.2,43400.0,1400.0,12500.0,60.34,461.25,324.22,272.58,169.15,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Valga maakond,koretr_30_40.99,16.0,35.3,183499.0,1000.0,27500.0,32.05,705.13,303.85,317.46,205.3,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Valga maakond,koretr_41_54.99,27.0,46.8,445800.0,1800.0,141000.0,37.5,2601.48,208.33,340.23,487.23,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Valga maakond,koretr_55_69.99,16.0,61.2,378800.0,500.0,67000.0,8.05,1012.08,382.01,378.93,274.11,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Valga maakond,koretr_70_249.99,6.0,81.3,390000.0,10000.0,165000.0,141.04,2052.24,557.7,794.67,688.99,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Valga maakond,Elamu,14.0,108.9,,,,28.37,,384.85,565.57,505.34,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Valga maakond,Suvila,3.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Viljandi maakond,koretr_10_29.99,10.0,23.7,204300.0,1000.0,44000.0,40.16,1611.72,834.24,810.88,550.43,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Viljandi maakond,koretr_30_40.99,18.0,36.8,661740.0,1000.0,77000.0,25.13,1964.29,1255.46,1004.67,646.05,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Viljandi maakond,koretr_41_54.99,34.0,47.2,1329050.0,1500.0,138000.0,27.99,2711.2,552.18,820.67,688.41,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Viljandi maakond,koretr_55_69.99,28.0,62.5,1831500.0,15000.0,170000.0,221.08,3057.55,1098.16,1064.66,593.26,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Viljandi maakond,koretr_70_249.99,15.0,87.4,1150495.0,10000.0,198000.0,129.7,1958.22,553.0,855.01,545.59,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Viljandi maakond,Elamu,33.0,172.9,,,,31.47,,433.93,541.65,475.3,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Viljandi maakond,Suvila,6.0,65.0,,,,133.69,,597.79,751.09,535.83,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Võru maakond,koretr_10_29.99,9.0,26.2,209500.0,10000.0,36000.0,507.61,1263.16,838.93,864.62,234.03,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Võru maakond,koretr_30_40.99,17.0,37.4,561550.0,1500.0,55000.0,37.41,1656.63,886.7,894.15,389.42,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Võru maakond,koretr_41_54.99,26.0,47.3,695099.0,500.0,79900.0,9.11,1630.61,472.57,563.23,497.89,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Võru maakond,koretr_55_69.99,23.0,61.8,1054950.0,10900.0,104000.0,178.69,1716.17,729.34,740.38,339.72,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Võru maakond,koretr_70_249.99,13.0,79.9,726500.0,6000.0,170000.0,74.07,1568.27,811.19,692.87,502.19,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Võru maakond,Elamu,27.0,101.7,,,,12.09,,370.69,573.75,588.34,2024Q4,2109.6666666666665,328.08,303.01
2024,IV,Võru maakond,Suvila,2.0,,,,,,,,,,2024Q4,2109.6666666666665,328.08,303.01
2025,I,Harju maakond,koretr_10_29.99,182.0,23.2,11286209.0,6000.0,162900.0,221.4,5617.24,2721.51,2685.26,1007.15,2025Q1,,,
